TUCASEID,TEAGE,TESEX,num_children,year,TUDIARYDAY,TUDIARYDATE,employed,annual_income,child_care_duration,household_task_duration,GESTFIPS,GTMETSTA,race,income_level
20130403131667,33,2,4,2013,5,2013-04-18,0,0.0,15.231546211727817,18.65475810617763,36,1,White,3.0
20130403131674,42,2,2,2013,7,2013-04-06,0,0.0,10.488088481701515,20.12461179749811,1,1,Black,3.0
20130403131687,46,1,1,2013,1,2013-04-07,1,1430000.0,4.47213595499958,5.477225575051661,34,1,White,3.0
20130403131688,32,1,2,2013,4,2013-04-24,1,1289600.0,0.0,0.0,42,1,Black,3.0
20130403131699,50,1,1,2013,7,2013-04-20,1,7499986.0,11.61895003862225,14.52583904633395,4,1,White,5.0
20130403131713,28,2,1,2013,1,2013-04-07,1,331500.0,5.477225575051661,9.486832980505138,8,3,White,2.0
20130403131714,47,2,1,2013,1,2013-04-21,1,1749982.0,0.0,18.16590212458495,21,2,White,3.0
20130403131723,42,1,2,2013,2,2013-04-01,1,7499986.0,14.142135623730951,0.0,15,1,Multiracial,5.0
20130403131728,43,2,1,2013,6,2013-04-12,1,5749978.0,3.872983346207417,3.1622776601683795,42,1,White,4.0
20130403131741,53,1,1,2013,4,2013-04-03,1,3499990.0,16.278820596099706,20.73644135332772,36,1,White,3.0
20130403131744,33,2,2,2013,5,2013-04-18,1,2730000.0,10.04987562112089,6.324555320336759,21,1,White,3.0
20130403131747,31,2,3,2013,7,2013-04-20,0,0.0,12.24744871391589,21.6794833886788,17,1,White,1.0
20130403131748,29,1,5,2013,7,2013-04-20,1,1300000.0,3.872983346207417,8.06225774829855,41,2,White,2.0
20130403131755,36,2,3,2013,7,2013-04-20,1,488800.0,8.366600265340756,18.973665961010276,48,1,White,2.0
20130403131756,37,2,3,2013,7,2013-04-27,1,651300.0,0.0,0.0,47,1,White,3.0
20130403131766,45,1,3,2013,4,2013-04-03,1,7499986.0,10.246950765959598,3.872983346207417,42,1,White,5.0
20130403131778,32,1,1,2013,3,2013-04-16,1,7499986.0,9.486832980505138,3.1622776601683795,9,1,White,5.0
20130403131781,35,1,1,2013,6,2013-04-12,1,3749980.0,6.324555320336759,0.0,34,1,Asian,4.0
20130403131785,33,1,3,2013,1,2013-04-07,1,1573000.0,10.246950765959598,5.477225575051661,42,1,White,3.0
20130403131789,30,2,1,2013,3,2013-04-16,1,4140734.0,6.324555320336759,0.0,29,1,White,3.0
20130403131793,47,1,1,2013,6,2013-04-19,1,1595100.0,0.0,16.881943016134134,50,2,White,3.0
20130403131809,34,1,3,2013,5,2013-04-11,0,0.0,17.320508075688775,16.73320053068151,55,1,White,3.0
20130403131812,51,2,1,2013,7,2013-04-20,1,1950000.0,5.477225575051661,13.96424004376894,37,1,Black,3.0
20130403131815,43,2,2,2013,4,2013-04-03,0,0.0,11.269427669584644,14.491376746189438,6,1,Multiracial,4.0
20130403131831,41,1,3,2013,7,2013-04-06,1,7499986.0,7.745966692414834,6.708203932499369,24,2,Asian,2.0
20130403131835,55,1,1,2013,3,2013-04-16,1,1107600.0,2.23606797749979,0.0,10,1,Black,2.0
20130403131843,35,2,3,2013,7,2013-04-13,1,3749980.0,6.324555320336759,14.66287829861518,33,1,White,2.0
20130403131865,26,2,1,2013,7,2013-04-20,0,0.0,10.954451150103322,7.745966692414834,6,1,White,3.0
20130403131871,41,1,2,2013,1,2013-04-28,1,3999996.0,4.47213595499958,10.954451150103322,48,1,White,3.0
20130403131878,48,1,1,2013,4,2013-04-24,1,4160000.0,0.0,7.0710678118654755,36,1,White,4.0
20130403131892,30,2,2,2013,7,2013-04-27,0,0.0,23.2379000772445,10.723805294763608,8,1,White,3.0
20130403131899,43,2,2,2013,4,2013-04-10,1,2600000.0,9.746794344808963,6.324555320336759,17,1,White,5.0
20130403131901,54,2,2,2013,1,2013-04-14,1,,5.477225575051661,20.493901531919196,26,2,White,3.0
20130403131907,32,2,2,2013,4,2013-04-24,1,2099994.0,10.295630140987,7.0710678118654755,38,1,White,3.0
20130403131910,41,2,1,2013,7,2013-04-06,1,4248400.0,0.0,0.0,18,1,White,5.0
20130403131934,35,2,2,2013,7,2013-04-13,1,1916200.0,3.872983346207417,0.0,26,1,Asian,2.0
20130403131945,47,2,2,2013,7,2013-04-20,1,2259998.0,5.0,10.723805294763608,18,1,White,5.0
20130403132012,48,1,1,2013,4,2013-04-17,1,,1.0,0.0,21,1,White,3.0
20130403132014,52,1,1,2013,2,2013-04-22,1,3250000.0,0.0,3.872983346207417,42,1,White,3.0
20130403132020,30,1,1,2013,7,2013-04-20,1,3659994.0,17.320508075688775,0.0,6,1,White,3.0
20130403132042,27,2,1,2013,5,2013-04-11,1,3232424.0,15.652475842498529,14.66287829861518,48,1,White,3.0
20130403132043,33,2,4,2013,1,2013-04-07,1,312000.0,4.898979485566356,7.14142842854285,21,1,White,3.0
20130403132046,43,1,3,2013,7,2013-04-20,1,3999996.0,0.0,24.49489742783178,36,1,White,5.0
20130403132048,44,2,1,2013,4,2013-04-10,1,1872000.0,18.439088914585774,8.94427190999916,18,1,White,3.0
20130403132064,52,1,1,2013,5,2013-04-04,1,7499986.0,0.0,0.0,51,1,White,5.0
20130403132067,35,2,5,2013,1,2013-04-07,1,2294994.0,17.74823934929885,7.0710678118654755,45,2,White,3.0
20130403132070,26,1,2,2013,3,2013-04-30,1,1248000.0,15.811388300841896,0.0,12,1,White,1.0
20130403132071,36,2,1,2013,7,2013-04-20,1,2546856.0,6.708203932499369,19.364916731037084,22,1,White,3.0
20130403132072,40,2,4,2013,5,2013-04-18,1,2080000.0,6.708203932499369,15.491933384829668,24,1,Black,4.0
20130403132075,46,1,2,2013,3,2013-04-30,1,5499000.0,0.0,7.745966692414834,12,1,White,4.0
20130403132091,20,1,1,2013,1,2013-04-14,1,674778.0,10.723805294763608,16.431676725154983,40,1,Black,2.0
20130403132105,44,1,2,2013,7,2013-04-06,1,4999982.0,6.324555320336759,24.392621835300936,48,1,White,4.0
20130403132109,38,1,3,2013,3,2013-04-16,1,7499986.0,13.038404810405298,6.708203932499369,6,1,White,5.0
20130403132114,26,2,1,2013,2,2013-04-08,1,2145000.0,0.0,0.0,44,1,White,2.0
20130403132129,54,1,1,2013,1,2013-04-21,1,,0.0,9.1104335791443,42,2,White,2.0
20130403132171,52,2,2,2013,6,2013-04-05,1,2600000.0,1.0,10.583005244258363,55,1,White,3.0
20130403132179,48,1,2,2013,7,2013-04-13,1,1999998.0,3.872983346207417,9.486832980505138,17,1,White,2.0
20130403132184,30,2,1,2013,3,2013-04-02,0,0.0,16.15549442140351,6.324555320336759,42,1,White,3.0
20130403132197,42,2,2,2013,4,2013-04-03,1,1079988.0,7.745966692414834,11.445523142259598,6,1,White,3.0
20130403132199,35,1,2,2013,3,2013-04-02,1,2779998.0,4.242640687119285,3.872983346207417,37,1,Multiracial,3.0
20130403132202,52,1,2,2013,7,2013-04-13,1,3499990.0,1.7320508075688772,18.16590212458495,34,1,White,4.0
20130403132235,33,1,3,2013,7,2013-04-20,1,3749980.0,14.491376746189438,13.038404810405298,17,1,White,4.0
20130403132243,31,1,2,2013,7,2013-04-27,1,7499986.0,0.0,13.416407864998739,6,1,White,5.0
20130403132259,41,2,3,2013,6,2013-04-26,0,0.0,7.745966692414834,12.449899597988733,18,1,White,2.0
20130403132261,52,2,1,2013,6,2013-04-19,1,2199990.0,23.2379000772445,0.0,55,1,White,3.0
20130403132264,48,1,3,2013,3,2013-04-16,1,3999996.0,8.48528137423857,5.477225575051661,12,1,White,4.0
20130403132295,53,1,2,2013,1,2013-04-07,1,910000.0,0.0,11.40175425099138,6,1,White,2.0
20130403132320,31,2,2,2013,6,2013-04-26,0,0.0,16.0312195418814,12.922847983320086,35,1,White,3.0
20130403132329,35,2,1,2013,4,2013-04-10,1,2499978.0,13.674794331177344,7.745966692414834,27,1,White,4.0
20130403132331,33,2,4,2013,1,2013-04-21,0,0.0,13.784048752090222,22.58317958127243,48,2,White,2.0
20130403132342,35,1,3,2013,2,2013-04-08,1,4249986.0,13.96424004376894,5.0,17,1,White,3.0
20130403132344,49,1,3,2013,6,2013-04-26,1,1778400.0,16.278820596099706,17.46424919657298,34,1,Black,2.0
20130403132387,33,2,2,2013,2,2013-04-08,1,2548000.0,10.488088481701515,12.041594578792296,50,2,White,3.0
20130403132409,62,2,1,2013,1,2013-04-07,1,2249988.0,0.0,10.954451150103322,12,1,White,3.0
20130403132423,40,2,2,2013,1,2013-04-28,0,0.0,22.02271554554524,5.477225575051661,26,1,White,3.0
20130403132435,49,1,3,2013,2,2013-04-22,1,5499988.0,5.477225575051661,3.1622776601683795,51,1,White,4.0
20130403132442,49,2,1,2013,7,2013-04-13,1,856440.0,0.0,8.774964387392123,17,2,White,2.0
20130403132449,57,2,1,2013,7,2013-04-13,0,0.0,0.0,31.622776601683793,42,1,White,4.0
20130403132451,51,1,2,2013,1,2013-04-14,1,4749992.0,0.0,18.973665961010276,36,1,White,4.0
20130403132459,48,2,1,2013,1,2013-04-21,1,3499990.0,20.12461179749811,9.486832980505138,24,1,Asian,4.0
20130403132465,49,1,4,2013,5,2013-04-11,1,,15.491933384829668,0.0,48,1,Asian,4.0
20130403132474,36,1,3,2013,5,2013-04-04,1,1560000.0,9.486832980505138,10.246950765959598,29,1,White,3.0
20130403132481,29,2,2,2013,3,2013-04-02,1,3702400.0,8.06225774829855,0.0,41,1,White,4.0
20130403132498,46,2,2,2013,2,2013-04-01,1,520000.0,12.84523257866513,7.280109889280518,45,1,Black,3.0
20130403132503,54,1,1,2013,1,2013-04-14,1,2149992.0,0.0,15.652475842498529,41,1,White,3.0
20130403132505,38,2,3,2013,7,2013-04-27,0,0.0,19.87460691435179,0.0,6,1,White,1.0
20130403132506,30,2,3,2013,7,2013-04-06,1,48100.0,3.1622776601683795,19.364916731037084,53,1,White,2.0
20130403132507,42,1,2,2013,5,2013-04-11,1,5616000.0,0.0,9.486832980505138,6,1,White,5.0
20130403132517,40,1,1,2013,1,2013-04-21,1,5499000.0,11.832159566199232,7.3484692283495345,36,1,White,4.0
20130403132521,33,2,2,2013,6,2013-04-12,1,572000.0,8.888194417315589,20.688160865577203,20,1,White,2.0
20130403132531,38,2,1,2013,1,2013-04-14,1,3099980.0,11.61895003862225,0.0,12,1,White,4.0
20130404130080,37,1,2,2013,1,2013-04-21,1,,0.0,10.954451150103322,12,1,White,2.0
20130404130100,32,1,1,2013,3,2013-04-30,0,0.0,15.491933384829668,3.872983346207417,53,1,White,3.0
20130404130168,49,2,2,2013,1,2013-04-21,1,2600000.0,7.0,6.708203932499369,48,1,White,4.0
20130404130573,44,2,3,2013,1,2013-04-28,1,265200.0,4.47213595499958,7.745966692414834,42,1,White,2.0
20130404130602,46,1,2,2013,1,2013-04-21,1,,3.872983346207417,4.69041575982343,39,1,White,4.0
20130404130645,34,2,1,2013,3,2013-04-30,1,1499992.0,6.324555320336759,6.324555320336759,47,1,White,3.0
20130404130665,37,2,3,2013,7,2013-04-27,1,3099200.0,14.317821063276353,14.66287829861518,6,1,Asian,5.0
20130404130690,49,1,2,2013,7,2013-04-27,1,3999996.0,10.954451150103322,11.61895003862225,26,1,White,5.0
20130404130868,41,2,2,2013,7,2013-04-27,0,0.0,0.0,18.303005217723125,18,1,White,4.0
20130404130880,45,1,2,2013,2,2013-04-29,1,1456000.0,0.0,9.746794344808963,17,1,White,3.0
20130404130906,31,2,1,2013,2,2013-04-29,1,3499990.0,8.660254037844387,5.656854249492381,17,1,White,4.0
20130404130910,34,2,2,2013,7,2013-04-27,1,3153150.0,7.745966692414834,14.66287829861518,42,1,White,3.0
20130404130940,45,1,2,2013,1,2013-04-21,1,,12.0,7.745966692414834,34,1,White,5.0
20130404130960,52,2,1,2013,2,2013-04-22,1,3719976.0,6.708203932499369,7.0710678118654755,6,1,White,4.0
20130404130977,37,2,2,2013,2,2013-04-29,1,1999998.0,1.7320508075688772,5.477225575051661,47,1,White,3.0
20130404131082,41,1,2,2013,1,2013-04-21,1,2849990.0,3.1622776601683795,12.569805089976535,6,1,White,4.0
20130404131130,35,2,1,2013,5,2013-04-25,1,1943136.0,13.601470508735444,10.488088481701515,42,1,White,4.0
20130404131204,44,2,2,2013,1,2013-04-21,1,1599988.0,23.130067012440755,14.142135623730951,34,1,White,2.0
20130404131243,36,2,1,2013,1,2013-04-28,1,2399982.0,19.1049731745428,4.47213595499958,6,1,White,3.0
20130404131265,43,2,2,2013,3,2013-04-30,1,3683316.0,5.477225575051661,8.660254037844387,20,1,White,3.0
20130404131274,41,1,2,2013,1,2013-04-28,1,2999984.0,0.0,12.328828005937952,49,1,White,4.0
20130404131275,48,1,2,2013,2,2013-04-22,1,1919996.0,6.708203932499369,5.0,26,2,White,4.0
20130404131314,44,1,3,2013,3,2013-04-23,1,7499986.0,8.602325267042627,0.0,31,1,White,4.0
20130404131330,34,2,2,2013,1,2013-04-21,1,3250000.0,9.486832980505138,14.142135623730951,15,1,Multiracial,4.0
20130404131500,37,2,3,2013,1,2013-04-21,1,759304.0,11.489125293076057,8.06225774829855,25,1,White,4.0
20130404131669,44,1,2,2013,1,2013-04-21,1,4420000.0,10.954451150103322,12.649110640673518,29,1,White,4.0
20130404131688,54,2,1,2013,1,2013-04-21,1,3239990.0,0.0,9.746794344808963,13,1,White,4.0
20130404131703,42,1,2,2013,1,2013-04-21,1,7499986.0,13.416407864998739,0.0,6,1,White,5.0
20130404131768,38,1,3,2013,2,2013-04-29,1,1300000.0,14.142135623730951,7.745966692414834,34,1,White,5.0
20130404131783,36,1,1,2013,3,2013-04-30,1,,6.324555320336759,6.324555320336759,19,1,White,4.0
20130404131785,39,1,1,2013,7,2013-04-27,1,6749990.0,7.745966692414834,7.745966692414834,53,1,White,4.0
20130404131821,52,1,2,2013,7,2013-04-27,1,1799980.0,0.0,16.431676725154983,13,1,Asian,3.0
20130404131881,34,2,4,2013,3,2013-04-23,0,0.0,12.328828005937952,18.05547008526779,29,1,White,5.0
20130404132003,26,2,2,2013,1,2013-04-28,1,416000.0,7.745966692414834,13.30413469565007,39,1,White,2.0
20130404132051,48,2,1,2013,5,2013-04-25,1,509990.0,0.0,8.06225774829855,41,2,White,2.0
20130404132159,41,2,3,2013,7,2013-04-27,0,0.0,0.0,12.24744871391589,37,2,White,3.0
20130404132353,50,1,2,2013,3,2013-04-30,1,4799990.0,15.652475842498529,12.24744871391589,6,1,White,3.0
20130404132454,56,1,1,2013,1,2013-04-28,1,2749994.0,0.0,0.0,39,1,White,3.0
20130404132466,44,2,2,2013,1,2013-04-21,1,3359980.0,9.486832980505138,12.24744871391589,6,1,Asian,5.0
20130404132479,40,1,2,2013,3,2013-04-23,1,4030000.0,7.0710678118654755,7.745966692414834,34,1,White,3.0
20130502131302,46,2,2,2013,4,2013-05-01,1,7499986.0,4.0,8.94427190999916,6,1,Asian,5.0
20130502131600,38,2,2,2013,1,2013-05-05,1,1469988.0,0.0,0.0,37,2,Black,3.0
20130503130582,28,1,1,2013,1,2013-05-05,1,796250.0,0.0,0.0,39,1,White,2.0
20130503130633,47,2,2,2013,1,2013-05-12,1,1768000.0,0.0,5.477225575051661,18,1,White,4.0
20130503130641,22,2,1,2013,6,2013-05-10,0,0.0,7.745966692414834,0.0,47,1,White,2.0
20130503130658,52,1,3,2013,7,2013-05-04,1,988000.0,14.491376746189438,6.557438524302,27,2,White,3.0
20130503130782,40,1,1,2013,6,2013-05-24,1,7499986.0,7.0710678118654755,6.708203932499369,22,1,White,5.0
20130503130855,23,2,2,2013,1,2013-05-12,1,1430000.0,14.491376746189438,9.486832980505138,55,2,White,2.0
20130503130947,41,2,2,2013,1,2013-05-12,1,3949998.0,3.1622776601683795,15.811388300841896,24,1,White,4.0
20130503130951,47,2,1,2013,4,2013-05-01,0,0.0,4.47213595499958,20.493901531919196,28,2,White,2.0
20130503131024,48,1,3,2013,5,2013-05-09,1,3349996.0,7.0710678118654755,7.745966692414834,40,1,White,4.0
20130503131025,38,2,2,2013,6,2013-05-03,1,2549976.0,8.06225774829855,5.477225575051661,5,1,White,3.0
20130503131066,36,1,5,2013,5,2013-05-09,1,4737486.0,11.832159566199232,0.0,5,1,White,3.0
20130503131367,34,2,2,2013,1,2013-05-19,1,2797600.0,20.37154878746336,10.954451150103322,17,2,Asian,1.0
20130503131446,49,2,2,2013,7,2013-05-11,1,2704000.0,6.708203932499369,9.219544457292887,25,1,White,3.0
20130503131501,29,1,7,2013,6,2013-05-10,1,585000.0,5.916079783099616,6.708203932499369,51,1,Black,1.0
20130503131525,51,1,7,2013,7,2013-05-04,0,0.0,0.0,13.038404810405298,20,2,White,1.0
20130503131694,31,2,4,2013,6,2013-05-24,0,0.0,14.832396974191326,8.366600265340756,48,2,White,3.0
20130503131862,32,1,2,2013,4,2013-05-15,1,1319994.0,7.745966692414834,13.784048752090222,5,2,White,3.0
20130503131986,35,2,1,2013,1,2013-05-12,1,7499986.0,15.0,0.0,25,1,White,5.0
20130503132055,45,1,1,2013,3,2013-05-14,1,4499976.0,5.477225575051661,0.0,42,1,White,4.0
20130503132081,39,1,2,2013,7,2013-05-11,0,0.0,0.0,2.23606797749979,5,2,Black,2.0
20130503132087,29,1,3,2013,7,2013-05-04,1,2288000.0,10.954451150103322,0.0,55,2,White,2.0
20130503132169,47,2,3,2013,6,2013-05-17,1,858000.0,13.856406460551018,7.416198487095663,8,1,White,4.0
20130503132209,42,1,2,2013,4,2013-05-15,1,955760.0,13.038404810405298,0.0,53,1,White,2.0
20130503132215,30,1,1,2013,7,2013-05-04,1,2275000.0,2.23606797749979,7.745966692414834,48,1,White,2.0
20130503132230,31,1,2,2013,1,2013-05-19,1,1560000.0,11.180339887498949,5.0,41,1,White,2.0
20130503132246,34,1,1,2013,1,2013-05-19,1,699998.0,0.0,0.0,13,1,White,2.0
20130503132249,48,2,3,2013,6,2013-05-03,1,468000.0,8.774964387392123,15.231546211727817,17,1,White,5.0
20130503132292,43,1,3,2013,7,2013-05-04,1,2249988.0,3.1622776601683795,5.477225575051661,12,1,White,3.0
20130503132318,49,1,1,2013,3,2013-05-14,1,7499986.0,0.0,3.1622776601683795,36,1,Asian,5.0
20130503132463,50,1,2,2013,5,2013-05-16,1,2600000.0,0.0,5.477225575051661,42,1,White,3.0
20130503132484,31,2,1,2013,4,2013-05-08,1,3499990.0,5.0,0.0,47,1,White,4.0
20130504130013,35,2,3,2013,7,2013-05-25,1,1625000.0,12.041594578792296,8.06225774829855,12,1,White,3.0
20130504130061,33,2,2,2013,7,2013-05-04,0,0.0,16.431676725154983,14.142135623730951,44,1,White,2.0
20130504130072,37,1,4,2013,1,2013-05-05,1,1820000.0,2.23606797749979,5.477225575051661,45,1,White,1.0
20130504130083,34,1,2,2013,2,2013-05-06,1,2600000.0,9.486832980505138,3.1622776601683795,48,1,White,3.0
20130504130113,38,2,3,2013,1,2013-05-05,1,2470000.0,0.0,7.745966692414834,18,2,White,3.0
20130504130136,35,2,2,2013,4,2013-05-08,0,0.0,16.583123951777,12.84523257866513,13,1,White,4.0
20130504130502,32,1,1,2013,5,2013-05-02,1,5330000.0,17.74823934929885,0.0,34,1,White,5.0
20130504130532,53,1,2,2013,5,2013-05-02,0,0.0,8.48528137423857,15.937377450509228,42,1,White,2.0
20130504130533,43,1,2,2013,7,2013-05-25,1,2299986.0,5.0,15.491933384829668,48,1,White,3.0
20130504130540,43,2,2,2013,3,2013-05-07,1,7499986.0,0.0,3.872983346207417,34,1,White,5.0
20130504130558,28,2,3,2013,7,2013-05-25,1,1060800.0,0.0,6.324555320336759,6,1,Black,3.0
20130504130566,21,2,1,2013,1,2013-05-19,0,0.0,0.0,7.745966692414834,48,1,White,1.0
20130504130578,34,1,2,2013,1,2013-05-19,1,1196000.0,5.477225575051661,10.954451150103322,41,2,White,2.0
20130504130580,47,1,3,2013,1,2013-05-19,1,3499990.0,14.212670403551895,18.303005217723125,39,1,White,4.0
20130504130597,40,1,2,2013,1,2013-05-05,1,1749982.0,0.0,0.0,47,1,White,2.0
20130504130607,33,2,3,2013,5,2013-05-30,0,0.0,14.317821063276353,24.899799195977465,48,1,Multiracial,2.0
20130504130649,38,2,2,2013,4,2013-05-01,1,915200.0,11.832159566199232,7.0710678118654755,8,3,White,2.0
20130504130671,36,2,3,2013,1,2013-05-12,0,0.0,10.344080432788601,20.493901531919196,36,1,White,4.0
20130504130704,48,2,1,2013,7,2013-05-04,1,2860000.0,7.745966692414834,16.431676725154983,6,1,Asian,2.0
20130504130713,35,1,1,2013,2,2013-05-27,1,4999800.0,5.477225575051661,6.324555320336759,23,1,White,3.0
20130504130718,32,1,1,2013,7,2013-05-04,1,1999998.0,0.0,0.0,36,1,White,3.0
20130504130755,40,1,3,2013,7,2013-05-11,1,,16.431676725154983,0.0,8,1,White,4.0
20130504130764,35,1,2,2013,5,2013-05-02,1,2499978.0,5.0990195135927845,5.916079783099616,51,1,White,3.0
20130504130772,63,1,1,2013,1,2013-05-12,1,975000.0,0.0,0.0,36,1,Black,3.0
20130504130802,56,2,1,2013,4,2013-05-29,0,0.0,0.0,0.0,31,2,White,3.0
20130504130812,39,1,1,2013,1,2013-05-12,1,1885000.0,12.449899597988733,0.0,48,1,White,3.0
20130504130826,46,2,1,2013,6,2013-05-03,1,1434992.0,0.0,1.4142135623730951,37,2,White,3.0
20130504130895,44,2,2,2013,7,2013-05-11,1,4457128.0,5.477225575051661,3.1622776601683795,26,1,White,4.0
20130504130898,37,2,2,2013,4,2013-05-08,1,5599984.0,4.47213595499958,5.477225575051661,42,1,White,5.0
20130504130913,25,2,1,2013,1,2013-05-12,0,0.0,13.416407864998739,11.090536506409418,13,1,White,2.0
20130504130920,35,2,3,2013,7,2013-05-04,1,858000.0,10.246950765959598,11.61895003862225,41,2,White,3.0
20130504130937,32,2,2,2013,4,2013-05-15,0,0.0,9.486832980505138,22.135943621178654,32,1,White,1.0
20130504130949,40,2,2,2013,4,2013-05-22,1,2999984.0,7.0710678118654755,11.61895003862225,19,1,White,3.0
20130504130990,36,1,3,2013,1,2013-05-12,1,2149992.0,15.0,13.601470508735444,18,1,White,3.0
20130504131004,61,2,1,2013,6,2013-05-17,0,0.0,6.708203932499369,13.96424004376894,8,1,White,4.0
20130504131011,32,1,2,2013,6,2013-05-17,1,1664000.0,7.745966692414834,7.0710678118654755,27,2,White,2.0
20130504131027,33,2,1,2013,6,2013-05-17,0,0.0,9.486832980505138,0.0,34,1,White,2.0
20130504131038,37,2,3,2013,2,2013-05-13,0,0.0,15.231546211727817,13.92838827718412,53,1,White,4.0
20130504131040,42,1,1,2013,6,2013-05-24,1,3299998.0,8.94427190999916,22.02271554554524,42,1,White,3.0
20130504131042,37,2,4,2013,7,2013-05-18,0,0.0,17.029386365926403,12.041594578792296,32,1,White,5.0
20130504131075,48,1,3,2013,7,2013-05-11,1,7499986.0,9.055385138137417,3.872983346207417,6,1,White,5.0
20130504131091,42,1,1,2013,6,2013-05-03,1,650000.0,0.0,0.0,12,1,White,2.0
20130504131101,28,2,3,2013,7,2013-05-25,0,0.0,7.416198487095663,11.61895003862225,37,1,White,3.0
20130504131133,60,1,1,2013,1,2013-05-05,1,3149978.0,0.0,8.660254037844387,47,1,White,3.0
20130504131146,41,2,2,2013,7,2013-05-04,1,,5.0,16.73320053068151,55,1,White,3.0
20130504131151,21,1,1,2013,5,2013-05-09,1,1105000.0,5.477225575051661,0.0,42,1,White,2.0
20130504131167,62,1,2,2013,7,2013-05-18,1,858000.0,0.0,0.0,35,2,White,1.0
20130504131170,34,1,2,2013,1,2013-05-05,1,1183000.0,0.0,0.0,24,1,Asian,3.0
20130504131173,39,2,3,2013,5,2013-05-30,1,3510000.0,10.723805294763608,8.660254037844387,1,2,Black,2.0
20130504131185,42,1,2,2013,5,2013-05-09,1,5449990.0,3.872983346207417,11.180339887498949,42,1,White,5.0
20130504131191,24,2,2,2013,1,2013-05-12,1,,17.175564037317667,14.832396974191326,55,1,White,2.0
20130504131193,50,1,1,2013,7,2013-05-18,0,0.0,0.0,9.486832980505138,4,2,White,1.0
20130504131196,40,2,1,2013,3,2013-05-14,1,780000.0,7.745966692414834,12.24744871391589,48,1,White,3.0
20130504131199,36,1,2,2013,3,2013-05-28,1,3849976.0,8.18535277187245,0.0,9,1,White,4.0
20130504131229,33,1,3,2013,7,2013-05-18,1,1300000.0,0.0,5.477225575051661,9,1,White,2.0
20130504131264,29,2,2,2013,7,2013-05-25,0,0.0,20.12461179749811,7.745966692414834,6,1,Black,3.0
20130504131278,49,1,2,2013,2,2013-05-13,1,3319134.0,0.0,0.0,37,1,White,3.0
20130504131285,46,2,2,2013,6,2013-05-03,1,,11.357816691600547,7.416198487095663,22,1,White,5.0
20130504131293,41,2,2,2013,5,2013-05-02,0,0.0,16.881943016134134,10.246950765959598,6,1,White,4.0
20130504131313,42,2,2,2013,6,2013-05-31,1,1976000.0,5.916079783099616,6.324555320336759,49,1,White,2.0
20130504131332,26,2,2,2013,6,2013-05-31,1,585000.0,8.94427190999916,7.0710678118654755,13,1,White,2.0
20130504131345,32,1,2,2013,7,2013-05-25,1,2600000.0,0.0,9.486832980505138,21,1,White,3.0
20130504131346,39,1,2,2013,5,2013-05-16,1,,14.212670403551895,10.0,26,1,White,5.0
20130504131349,40,1,1,2013,6,2013-05-03,1,2999984.0,0.0,3.872983346207417,6,1,Asian,3.0
20130504131353,32,1,2,2013,2,2013-05-13,1,988000.0,5.477225575051661,4.47213595499958,35,1,Other,2.0
20130504131359,41,2,2,2013,7,2013-05-18,1,1950000.0,17.46424919657298,15.524174696260024,9,1,White,4.0
20130504131363,48,1,1,2013,4,2013-05-15,1,2288000.0,0.0,0.0,6,1,White,1.0
20130504131391,37,2,2,2013,3,2013-05-07,1,390000.0,7.615773105863909,10.583005244258363,49,1,White,3.0
20130504131419,28,1,2,2013,7,2013-05-11,1,3120000.0,0.0,0.0,6,1,White,2.0
20130504131421,28,1,2,2013,7,2013-05-11,1,3999996.0,7.810249675906654,5.916079783099616,53,1,White,3.0
20130504131431,41,2,2,2013,3,2013-05-21,0,0.0,3.872983346207417,13.96424004376894,42,2,White,3.0
20130504131436,41,2,1,2013,7,2013-05-18,1,5499988.0,7.745966692414834,12.84523257866513,17,1,Asian,5.0
20130504131464,42,2,2,2013,2,2013-05-20,1,1799980.0,9.055385138137417,14.38749456993816,20,1,White,3.0
20130504131468,34,2,4,2013,7,2013-05-18,1,1352000.0,0.0,10.954451150103322,26,1,White,2.0
20130504131512,43,2,1,2013,2,2013-05-13,1,599976.0,1.4142135623730951,6.708203932499369,51,2,White,3.0
20130504131551,38,1,1,2013,2,2013-05-20,1,4749992.0,9.486832980505138,7.745966692414834,13,1,White,4.0
20130504131561,32,1,1,2013,4,2013-05-01,1,2600000.0,5.916079783099616,7.745966692414834,37,1,White,3.0
20130504131567,27,2,1,2013,4,2013-05-15,1,2080000.0,9.219544457292887,7.0710678118654755,6,1,White,2.0
20130504131570,53,1,1,2013,6,2013-05-03,1,3848000.0,0.0,9.486832980505138,25,1,White,3.0
20130504131571,42,1,2,2013,2,2013-05-20,1,,15.0,7.0710678118654755,6,1,White,4.0
20130504131577,39,2,3,2013,2,2013-05-06,1,650000.0,6.708203932499369,13.341664064126334,1,2,White,3.0
20130504131588,41,2,1,2013,6,2013-05-17,0,0.0,5.0990195135927845,22.58317958127243,21,2,White,3.0
20130504131590,37,2,3,2013,2,2013-05-06,0,0.0,14.491376746189438,8.660254037844387,39,1,White,3.0
20130504131595,29,2,1,2013,6,2013-05-17,0,0.0,8.94427190999916,19.748417658131498,4,2,White,4.0
20130504131615,36,2,2,2013,4,2013-05-15,0,0.0,13.96424004376894,10.677078252031311,26,1,White,5.0
